t,e,n,u
66.62450797700001,0.17381228506565094,0.7012565732002258,-0.01469611655920744
66.778091589,0.1802167147397995,0.6964775323867798,-0.013812911696732044
66.790129424,0.18646347522735596,0.6917937994003296,-0.012996328063309193
66.79814163500001,0.19893218576908112,0.6828194260597229,-0.011431020684540272
66.95487957600001,0.2050875723361969,0.6784251928329468,-0.010758703574538231
66.962284167,0.21117743849754333,0.6741865277290344,-0.01019078865647316
66.974447337,0.2171400487422943,0.6701328754425049,-0.009591499343514442
67.127386341,0.223046213388443,0.666086733341217,-0.00904532428830862
67.139769305,0.23476611077785492,0.6586078405380249,-0.008057200349867344
67.147763224,0.2405027449131012,0.6550946235656738,-0.0075808558613061905
67.30478892100001,0.25173893570899963,0.648292064666748,-0.006624879315495491
67.312423271,0.25723597407341003,0.6450074315071106,-0.0061859870329499245
67.32556370500001,0.2626517713069916,0.641823410987854,-0.005823706276714802
67.332530539,0.2679980993270874,0.6386813521385193,-0.005494332872331142
67.487002202,0.2732543349266052,0.6355898976325989,-0.005136997438967228
67.49363773600001,0.2784081697463989,0.6325648427009583,-0.004897399339824915
67.505134559,0.2884398400783539,0.6268061399459839,-0.004305626265704632
67.659115075,0.2933346927165985,0.6239494681358337,-0.004058320075273514
67.67055007900001,0.2981657087802887,0.6211722493171692,-0.003879658877849579
67.68014763000001,0.30293241143226624,0.6184478402137756,-0.0037924570497125387
67.838237662,0.31218868494033813,0.6130840182304382,-0.0037506839726120234
67.84587810500001,0.3167102634906769,0.6105066537857056,-0.003754962235689163
